command,description,file_path,option
grep -b 'email' config*.conf,Find lines containing the word 'email' in all files matching the pattern 'config*.conf' and print the byte offset of each match.,config*.conf,-b
grep -b 'script[0-9].py' script[0-9].py,Find lines containing the string 'script[0-9].py' and print the byte offset before each line.,script[0-9].py,-b
grep -b 'print' script[0-9].py,Find lines containing the string 'print' and print the byte offset before each line.,script[0-9].py,-b
grep -b 'env python3' script[0-9].py,Find lines containing the string 'env python3' and print the byte offset before each line.,script[0-9].py,-b
grep -b '#!/usr/bin/env python3' script[0-9].py,Find lines containing the string '#!/usr/bin/env python3' and print the byte offset before each line.,script[0-9].py,-b
grep -b 'This is a sample script file matching the pattern' script[0-9].py,Find lines containing the string 'This is a sample script file matching the pattern' and print the byte offset before each line.,script[0-9].py,-b
grep -b 'script[0-9].py' script[0-9].py | head -n 1,Find the first line containing the string 'script[0-9].py' and print the byte offset before it.,script[0-9].py,-b
grep -b 'script[0-9].py' script[0-9].py | tail -n 1,Find the last line containing the string 'script[0-9].py' and print the byte offset before it.,script[0-9].py,-b
grep -b 'script[0-9].py' script[0-9].py | wc -l,Count the number of lines containing the string 'script[0-9].py' and print the byte offset before each line.,script[0-9].py,-b
grep -b 'script[0-9].py' script[0-9].py | awk '{print $1}',Extract the byte offset from the output of grep and print it.,script[0-9].py,-b
grep -b 'script[0-9].py' script[0-9].py | awk '{print $2}',Extract the line containing the string 'script[0-9].py' from the output of grep and print it.,script[0-9].py,-b
grep -b 'ERROR' *.log,Find all lines containing the word 'ERROR' in all log files and print the byte offset of each line.,*.log,-b
grep -b 'WARNING' *.log,Find all lines containing the word 'WARNING' in all log files and print the byte offset of each line.,*.log,-b
grep -b 'INFO' *.log,Find all lines containing the word 'INFO' in all log files and print the byte offset of each line.,*.log,-b
grep -b 'DEBUG' *.log,Find all lines containing the word 'DEBUG' in all log files and print the byte offset of each line.,*.log,-b
grep -b 'FATAL' *.log,Find all lines containing the word 'FATAL' in all log files and print the byte offset of each line.,*.log,-b
grep -b 'EXCEPTION' *.log,Find all lines containing the word 'EXCEPTION' in all log files and print the byte offset of each line.,*.log,-b
grep -b 'CRITICAL' *.log,Find all lines containing the word 'CRITICAL' in all log files and print the byte offset of each line.,*.log,-b
grep -b 'TRACE' *.log,Find all lines containing the word 'TRACE' in all log files and print the byte offset of each line.,*.log,-b
grep -b 'USER' *.log,Find all lines containing the word 'USER' in all log files and print the byte offset of each line.,*.log,-b
grep -b 'PASSWORD' *.log,Find all lines containing the word 'PASSWORD' in all log files and print the byte offset of each line.,*.log,-b
grep -b 'function' index.*,Find all lines containing the word 'function' in all files matching the pattern 'index.*' and print the byte offset before each line.,index.*,-b
grep -b 'class' index.*,Find all lines containing the word 'class' in all files matching the pattern 'index.*' and print the byte offset before each line.,index.*,-b
grep -b 'console.log' index.*,Find all lines containing the phrase 'console.log' in all files matching the pattern 'index.*' and print the byte offset before each line.,index.*,-b
grep -b 'import' index.*,Find all lines containing the word 'import' in all files matching the pattern 'index.*' and print the byte offset before each line.,index.*,-b
grep -b 'export' index.*,Find all lines containing the word 'export' in all files matching the pattern 'index.*' and print the byte offset before each line.,index.*,-b
grep -b 'require' index.*,Find all lines containing the word 'require' in all files matching the pattern 'index.*' and print the byte offset before each line.,index.*,-b
grep -b 'include' index.*,Find all lines containing the word 'include' in all files matching the pattern 'index.*' and print the byte offset before each line.,index.*,-b
grep -b 'const' index.*,Find all lines containing the word 'const' in all files matching the pattern 'index.*' and print the byte offset before each line.,index.*,-b
grep -b 'let' index.*,Find all lines containing the word 'let' in all files matching the pattern 'index.*' and print the byte offset before each line.,index.*,-b
grep -b 'var' index.*,Find all lines containing the word 'var' in all files matching the pattern 'index.*' and print the byte offset before each line.,index.*,-b
grep -b 'int main' main.c,Finds the line containing 'int main' in main.c and prints the byte offset before the line.,main.[ch],-b
grep -b 'return 0' main.c,Finds the line containing 'return 0' in main.c and prints the byte offset before the line.,main.[ch],-b
grep -b '#ifndef MAIN_H' main.h,Finds the line containing '#ifndef MAIN_H' in main.h and prints the byte offset before the line.,main.[ch],-b
grep -b '#define MAIN_H' main.h,Finds the line containing '#define MAIN_H' in main.h and prints the byte offset before the line.,main.[ch],-b
grep -b 'int main(void);' main.h,Finds the line containing 'int main(void);' in main.h and prints the byte offset before the line.,main.[ch],-b
grep -b '#endif' main.h,Finds the line containing '#endif' in main.h and prints the byte offset before the line.,main.[ch],-b
grep -b '// Function prototypes' main.h,Finds the line containing '// Function prototypes' in main.h and prints the byte offset before the line.,main.[ch],-b
grep -b 'return 0' main.h,Finds the line containing 'return 0' in main.h and prints the byte offset before the line.,main.[ch],-b
grep -b 'int main(void)' main.c,Finds the line containing 'int main(void)' in main.c and prints the byte offset before the line.,main.[ch],-b
grep -b 'void' main.c,Finds all lines containing 'void' in main.c and prints the byte offset before each line.,main.[ch],-b
"grep -b ""#include <stdio.h>""",Finds the line containing the include statement for stdio.h and prints the byte offset,*.[ch],-b
"grep -b ""// This is a sample C file""","Finds the line containing the comment ""This is a sample C file"" and prints the byte offset",*.[ch],-b
"grep -b ""int main()""",Finds the line containing the definition of the main function and prints the byte offset,*.[ch],-b
"grep -b ""printf(""Hello, world!"");""",Finds the line containing the printf statement and prints the byte offset,*.[ch],-b
"grep -b ""return 0;""",Finds the line containing the return statement and prints the byte offset,*.[ch],-b
"grep -b ""#include""",Finds all lines containing the #include directive and prints the byte offset,*.[ch],-b
"grep -b ""//""",Finds all lines containing single-line comments and prints the byte offset,*.[ch],-b
"grep -b ""int""","Finds all lines containing the keyword ""int"" and prints the byte offset",*.[ch],-b
"grep -b ""main()""","Finds all lines containing the function name ""main()"" and prints the byte offset",*.[ch],-b
"grep -b ""printf""","Finds all lines containing the function name ""printf"" and prints the byte offset",*.[ch],-b
grep -b 'console.log' app*.js,Find all lines containing 'console.log' in all files matching the pattern 'app*.js' and print the byte offset before each line.,app*.js,-b
grep -b 'function' app*.js,Find all lines containing 'function' in all files matching the pattern 'app*.js' and print the byte offset before each line.,app*.js,-b
grep -b 'import' app*.js,Find all lines containing 'import' in all files matching the pattern 'app*.js' and print the byte offset before each line.,app*.js,-b
grep -b 'export' app*.js,Find all lines containing 'export' in all files matching the pattern 'app*.js' and print the byte offset before each line.,app*.js,-b
grep -b 'const' app*.js,Find all lines containing 'const' in all files matching the pattern 'app*.js' and print the byte offset before each line.,app*.js,-b
grep -b 'let' app*.js,Find all lines containing 'let' in all files matching the pattern 'app*.js' and print the byte offset before each line.,app*.js,-b
grep -b 'var' app*.js,Find all lines containing 'var' in all files matching the pattern 'app*.js' and print the byte offset before each line.,app*.js,-b
grep -b 'class' app*.js,Find all lines containing 'class' in all files matching the pattern 'app*.js' and print the byte offset before each line.,app*.js,-b
grep -b 'this' app*.js,Find all lines containing 'this' in all files matching the pattern 'app*.js' and print the byte offset before each line.,app*.js,-b
grep -b 'return' app*.js,Find all lines containing 'return' in all files matching the pattern 'app*.js' and print the byte offset before each line.,app*.js,-b
grep -b '<h1>' *.html,Find the byte offset of the line containing the '<h1>' tag in all HTML files.,*.html,-b
grep -b '<p>' *.html,Find the byte offset of the line containing the '<p>' tag in all HTML files.,*.html,-b
grep -b 'Title of the document' *.html,Find the byte offset of the line containing the title 'Title of the document' in all HTML files.,*.html,-b
grep -b 'This is a Heading' *.html,Find the byte offset of the line containing the heading 'This is a Heading' in all HTML files.,*.html,-b
grep -b 'This is a paragraph.' *.html,Find the byte offset of the line containing the paragraph 'This is a paragraph.' in all HTML files.,*.html,-b
grep -b '<!DOCTYPE html>' *.html,Find the byte offset of the line containing the DOCTYPE declaration in all HTML files.,*.html,-b
grep -b '<html>' *.html,Find the byte offset of the line containing the opening HTML tag in all HTML files.,*.html,-b
grep -b '<head>' *.html,Find the byte offset of the line containing the opening HEAD tag in all HTML files.,*.html,-b
grep -b '<body>' *.html,Find the byte offset of the line containing the opening BODY tag in all HTML files.,*.html,-b
grep -b '</html>' *.html,Find the byte offset of the line containing the closing HTML tag in all HTML files.,*.html,-b
"grep -b 'Hello, world!' *.go","Finds all lines containing 'Hello, world!' in all .go files and prints the byte offset before each line.",*.go,-b
grep -b -E 'Hello|world' *.go,Finds all lines containing either 'Hello' or 'world' in all .go files and prints the byte offset before each line.,*.go,-b
"grep -b -i 'hello, world!' *.go","Finds all lines containing 'hello, world!' (case-insensitive) in all .go files and prints the byte offset before each line.",*.go,-b
"grep -b -v 'Hello, world!' *.go","Finds all lines that do not contain 'Hello, world!' in all .go files and prints the byte offset before each line.",*.go,-b
"grep -b -w 'Hello, world!' *.go","Finds all lines containing the whole word 'Hello, world!' in all .go files and prints the byte offset before each line.",*.go,-b
